maturity_days,forward_log_moneyness,heston_target_price,heston_target_implied_volatility,variance_reduced_price,model_implied_volatility,local_vol_price,local_vol_iv,hagan_sabr_price,hagan_sabr_iv,l1_sabr_sde_price,l1_sabr_sde_iv,variance_reduction_factor
15,-0.14999999999999961,2.1622889180644052,0.33524424295599697,2.1081399063382902,0.33408310632468069,1.9969314840690049,0.33163424560703708,0.74084793381886982,0.29344147675980498,0.61035022348536594,0.28719404557481309,4.8505879852453102
15,-0.1399999999999991,2.7063883765804349,0.32589110670527599,2.6387967305929489,0.32469927814475641,2.5369773022711049,0.32286564096079229,1.0406798841530502,0.28711671684950968,0.86814896865004798,0.28098106803756118,4.9888249492993397
15,-0.1299999999999997,3.3888610964368127,0.316226290181436,3.312534077134706,0.3151190969593215,3.2243986911378921,0.31382023563349898,1.4647564702526523,0.28074259556146303,1.2475394605350296,0.27500577837234153,5.1457183879887713
15,-0.1200000000000002,4.2458097935077603,0.30622015047257001,4.1625994136960713,0.3052259282601994,4.0893127257656401,0.30434008018484993,2.065123313204225,0.27431826673868293,1.7994698063322934,0.26909278232400291,5.3340498867244444
15,-0.11000000000000019,5.3233656116290149,0.29583904790598198,5.2420418407705114,0.29503779896985738,5.1785231827907134,0.29440682077365332,2.9154182391299628,0.2678431057591027,2.5906737983363981,0.26305819865809371,5.576904768765707
15,-0.099999999999999797,6.680915505377925,0.28504497625792402,6.6142906018151288,0.28450289613976781,6.5510543453205496,0.283985499955686,4.1194185289292591,0.26131680355860742,3.725275295925059,0.2569375970326786,5.9002390738920596
15,-0.089999999999999206,8.3957004265694195,0.27379538513009,8.3522076516974089,0.27350253462999929,8.2932442044908878,0.2731041911662912,5.8225557823462282,0.2547394937876406,5.3535253734373756,0.25077870099994531,6.339622767244629
15,-0.080000000000000099,10.569614384598026,0.262043496290081,10.559977299336312,0.26198966657069578,10.509546952534832,0.26170756835011538,8.2270616612311755,0.24811192521812761,7.6861571463520626,0.2446061348338224,6.9620361971018117
15,-0.070000000000000603,13.33971164777995,0.249739747669871,13.365701631219901,0.24986053945165199,13.318601357031881,0.2496415526517389,11.611227052635511,0.24143569619223701,11.00176330377368,0.23836579913967229,7.8426203240456909
15,-0.060000000000000303,16.895279283250602,0.23683570503072399,16.93611274608481,0.2369942094791713,16.92766045129774,0.2369614135321142,16.352705638426642,0.23471357440146359,15.694223652968684,0.232096355048204,9.0739258941059564
15,-0.0499999999999996,21.507178016328002,0.22329355408681301,21.546743181720529,0.22342238976021869,21.630715740980548,0.22369552950125809,22.95459332112614,0.22794993422407289,22.277272343743903,0.22578524422235899,10.785763446591895
15,-0.040000000000000098,27.581478941508067,0.20910887405512199,27.587146406390399,0.20912445062049681,27.819753189952461,0.2097628649956409,32.070808211783515,0.22115135590797669,31.431531605238963,0.219470087371335,13.081806619868685
15,-0.029999999999999201,35.764200057657945,0.194367148059022,35.684638856563765,0.19418082386316299,36.140682151765027,0.1952474350354397,44.523747454572913,0.21432744655480979,43.952884998953479,0.2130561130445523,15.980214091440656
15,-0.020000000000000101,47.158735622519089,0.17939162642492901,46.947498566596153,0.17896308938682901,47.719880118435697,0.18052852746215159,61.302309401096409,0.2074919617839272,60.88898733948448,0.20668476223063581,19.364262427265835
15,-0.0099999999999994,63.781611315529517,0.16513896084480201,63.515452057627961,0.16465615125001229,64.609014403745078,0.16663906335821779,83.523139778568293,0.20066432636029871,83.361716836682973,0.20037569899945731,23.158476045774066
15,2.2204460492503126e-16,89.267523010021705,0.15405678363540201,89.179898199242189,0.15390554955048311,90.325442081686106,0.15588267829406849,112.3354146924753,0.19387166335995801,112.49243619497638,0.19414269050643609,17.831536775312514
15,0.0100000000000003,56.055034673026498,0.15004590213340399,55.946086786668246,0.1498484018016045,57.040711703963147,0.1518314740737868,76.745333764592942,0.18715142350842121,77.229403318750173,0.18801202338602799,14.636105819461395
